Frames;HipCenter X;HipCenter Y;HipCenter Z;Spine X;Spine Y;Spine Z;ShoulderCenter X;ShoulderCenter Y;ShoulderCenter Z;Head X;Head Y;Head Z;ShoulderLeft X;ShoulderLeft Y;ShoulderLeft Z;ElbowLeft X;ElbowLeft Y;ElbowLeft Z;WristLeft X;WristLeft Y;WristLeft Z;HandLeft X;HandLeft Y;HandLeft Z;ShoulderRight X;ShoulderRight Y;ShoulderRight Z;ElbowRight X;ElbowRight Y;ElbowRight Z;WristRight X;WristRight Y;WristRight Z;HandRight X;HandRight Y;HandRight Z;HipLeft X;HipLeft Y;HipLeft Z;KneeLeft X;KneeLeft Y;KneeLeft Z;AnkleLeft X;AnkleLeft Y;AnkleLeft Z;FootLeft X;FootLeft Y;FootLeft Z;HipRight X;HipRight Y;HipRight Z;KneeRight X;KneeRight Y;KneeRight Z;AnkleRight X;AnkleRight Y;AnkleRight Z;FootRight X;FootRight Y;FootRight Z;Time Stamp
Frame 263;-0.3226018;0.2902371;2.802531;-0.35173;0.3566321;2.835689;-0.3769796;0.7169953;2.818802;-0.3206389;0.8990729;2.774999;-0.4856711;0.6073765;2.75438;-0.5705646;0.3837374;2.709093;-0.5791704;0.1804907;2.672996;-0.5767632;0.1132085;2.669896;-0.2113341;0.6207477;2.928275;-0.1051911;0.4530903;2.934032;0.04560732;0.3640771;2.812054;0.07978296;0.3409661;2.778295;-0.3758845;0.2183537;2.764685;-0.4089627;-0.2049207;2.813438;-0.4056594;-0.5410461;2.877099;-0.416148;-0.618214;2.859686;-0.2557648;0.2178481;2.831456;-0.2167016;-0.1991126;2.849383;-0.2395977;-0.5344373;2.848135;-0.1912642;-0.5689824;2.770726;9/6/2020 9:50:39 PM
Frame 264;-0.3317192;0.291902;2.799644;-0.3602511;0.3575201;2.831876;-0.3822238;0.7154406;2.817341;-0.329751;0.8938527;2.773713;-0.4920438;0.6070526;2.7529;-0.5769628;0.3831359;2.70682;-0.5890585;0.1787829;2.667886;-0.5852958;0.1113281;2.66854;-0.2259133;0.6212207;2.928154;-0.1163552;0.4530354;2.932894;0.03702235;0.3663912;2.813559;0.07814019;0.3407004;2.777333;-0.3893354;0.2216162;2.756641;-0.409541;-0.2045256;2.815191;-0.4059006;-0.5366372;2.876076;-0.4158558;-0.6126738;2.859061;-0.2614892;0.218878;2.83095;-0.2182644;-0.1990605;2.849143;-0.238474;-0.5324299;2.844625;-0.1874723;-0.5641522;2.764522;9/6/2020 9:50:40 PM
Frame 265;-0.3366941;0.2929623;2.797986;-0.3650511;0.3581098;2.829537;-0.3871161;0.713846;2.815736;-0.3389265;0.8901149;2.771564;-0.4970373;0.6066571;2.751719;-0.5820171;0.3826364;2.702556;-0.5946304;0.1778961;2.665018;-0.5910907;0.1102466;2.667765;-0.2348202;0.6214337;2.928431;-0.134671;0.4513552;2.939329;0.01834774;0.3699537;2.818615;0.07396223;0.3397489;2.774745;-0.3955832;0.223249;2.752946;-0.4103264;-0.2035726;2.816577;-0.4134496;-0.5248235;2.867005;-0.3850572;-0.5665148;2.808644;-0.2648243;0.2198482;2.830612;-0.2193951;-0.1989579;2.848915;-0.2376503;-0.5307481;2.842712;-0.1854636;-0.5614755;2.761814;9/6/2020 9:50:40 PM
Frame 266;-0.3492139;0.292695;2.799789;-0.3819653;0.3562786;2.831998;-0.424938;0.7129082;2.831002;-0.3669928;0.8618303;2.767518;-0.5099525;0.6028872;2.749713;-0.5889171;0.3817849;2.694647;-0.6019314;0.173544;2.662786;-0.600429;0.1052247;2.667461;-0.2539503;0.6254985;2.938421;-0.1591903;0.4566438;2.962564;-0.01533895;0.3732118;2.833407;0.05448892;0.3366311;2.772308;-0.4022102;0.2231176;2.751288;-0.4155576;-0.1949628;2.816782;-0.420649;-0.5192633;2.858586;-0.3670381;-0.544425;2.777911;-0.2784472;0.2206399;2.834895;-0.2208863;-0.1987192;2.847991;-0.2369661;-0.5292998;2.841229;-0.1837242;-0.5599263;2.764024;9/6/2020 9:50:40 PM
Frame 267;-0.3680287;0.2846508;2.803451;-0.3996846;0.3503192;2.83536;-0.4359871;0.7119023;2.831946;-0.3857715;0.8673761;2.763877;-0.5279083;0.5991834;2.749877;-0.5929204;0.3814679;2.69348;-0.6070662;0.1693572;2.663184;-0.6092332;0.09813497;2.666963;-0.2724771;0.6235145;2.937995;-0.1938739;0.4658776;3.015901;-0.06916011;0.3831104;2.863056;0.02669806;0.3296319;2.779758;-0.4128991;0.2165015;2.757989;-0.425088;-0.1871245;2.813227;-0.4240335;-0.5178902;2.857167;-0.3714868;-0.5496283;2.78432;-0.3061012;0.2150675;2.835746;-0.2222332;-0.1986678;2.845912;-0.2283857;-0.5242485;2.831157;-0.1792259;-0.559351;2.762534;9/6/2020 9:50:40 PM
Frame 268;-0.372546;0.2808137;2.803561;-0.4038429;0.3472964;2.834999;-0.4410073;0.7100481;2.828046;-0.3947583;0.8705643;2.761483;-0.5325307;0.5984666;2.750013;-0.6001863;0.3733011;2.705443;-0.608706;0.1661508;2.662571;-0.6116331;0.09549436;2.666732;-0.2787052;0.6230802;2.935581;-0.1940456;0.4676241;3.013985;-0.07085127;0.3823811;2.863547;0.02025481;0.3252951;2.779159;-0.4161839;0.213421;2.760689;-0.4283847;-0.1861076;2.812535;-0.4246771;-0.5179471;2.857359;-0.3737619;-0.5519925;2.787326;-0.3108697;0.2132066;2.834394;-0.2226129;-0.1987171;2.845204;-0.2251316;-0.5212219;2.827273;-0.1771733;-0.5579336;2.76072;9/6/2020 9:50:40 PM
Frame 269;-0.3755047;0.2778597;2.803455;-0.4068443;0.3447111;2.834506;-0.4453199;0.7090155;2.82591;-0.4049751;0.8731458;2.759212;-0.5353402;0.5980178;2.75016;-0.6038544;0.3721898;2.708222;-0.610277;0.1628801;2.661602;-0.6140686;0.0930666;2.666991;-0.2826193;0.6226063;2.934401;-0.1936647;0.4687243;3.010844;-0.07100202;0.3807664;2.863246;0.01155357;0.3233923;2.781163;-0.4184957;0.2112079;2.762563;-0.4312164;-0.1852189;2.812068;-0.425609;-0.5181653;2.858313;-0.3759008;-0.5537958;2.790583;-0.3135757;0.2119002;2.833187;-0.2229487;-0.1987513;2.844553;-0.2234411;-0.5192957;2.825201;-0.1758225;-0.5567173;2.759559;9/6/2020 9:50:40 PM
Frame 270;-0.3793146;0.2738525;2.80209;-0.4117039;0.3405397;2.83274;-0.4527455;0.7077747;2.82475;-0.4166663;0.8733128;2.757272;-0.5372182;0.5970796;2.750703;-0.620362;0.4011964;2.697457;-0.6149566;0.1528398;2.65466;-0.6183286;0.08682588;2.66572;-0.2902944;0.6245356;2.935716;-0.1955708;0.4693934;3.003334;-0.07350509;0.3702675;2.862598;0.001644993;0.3219195;2.783579;-0.4223871;0.2086478;2.763273;-0.4357276;-0.1835717;2.811085;-0.4273955;-0.5187579;2.860109;-0.3781181;-0.5557257;2.794626;-0.316302;0.2102775;2.8303;-0.2234487;-0.1987844;2.8436;-0.2218283;-0.5171658;2.822995;-0.1735806;-0.5547509;2.758017;9/6/2020 9:50:40 PM
Frame 271;-0.3803316;0.2732361;2.801522;-0.4134857;0.3396455;2.832061;-0.4557858;0.7074023;2.82509;-0.4198876;0.8726162;2.756729;-0.5378091;0.5960165;2.751232;-0.6261184;0.410461;2.692636;-0.6161934;0.1504972;2.652955;-0.6195382;0.08508848;2.665368;-0.29849;0.630259;2.94035;-0.1988806;0.4686134;2.997026;-0.07362217;0.3665129;2.863056;-0.001534198;0.3213623;2.784544;-0.4240736;0.2083458;2.76264;-0.4375218;-0.182874;2.810475;-0.4284572;-0.5187002;2.860983;-0.3788066;-0.5558785;2.796052;-0.3167404;0.2104179;2.829378;-0.2235015;-0.1986951;2.843057;-0.2214198;-0.5166075;2.822397;-0.1725114;-0.554018;2.757576;9/6/2020 9:50:40 PM
Frame 272;-0.3810602;0.2732005;2.80101;-0.4148368;0.3394255;2.831664;-0.4584106;0.7079786;2.826035;-0.4216733;0.8721536;2.756413;-0.5380922;0.5953984;2.751787;-0.6288317;0.4151892;2.690158;-0.6296996;0.1947297;2.660153;-0.6241462;0.1034823;2.66308;-0.3033609;0.6337069;2.942819;-0.2015336;0.468343;2.992369;-0.07383224;0.3637033;2.863567;-0.004698061;0.3206384;2.786939;-0.4255343;0.2089234;2.761419;-0.4388302;-0.1821991;2.810089;-0.4293186;-0.5186113;2.861696;-0.3792821;-0.5558802;2.797071;-0.3168768;0.2111203;2.828727;-0.2233924;-0.198541;2.84248;-0.2211695;-0.5162783;2.822021;-0.1717191;-0.5535346;2.757282;9/6/2020 9:50:40 PM
Frame 273;-0.3794487;0.2635485;2.805617;-0.4160585;0.3335311;2.834588;-0.461314;0.7082602;2.827333;-0.4258927;0.8710968;2.756639;-0.5340402;0.5907314;2.7542;-0.6330057;0.4201827;2.68726;-0.6307868;0.2050925;2.663019;-0.6252329;0.1142365;2.660378;-0.3085068;0.6363205;2.943676;-0.2044506;0.46816;2.988692;-0.07418327;0.3604707;2.86518;-0.01808003;0.3205608;2.80784;-0.4179101;0.1961927;2.765941;-0.4404388;-0.181248;2.809845;-0.4307224;-0.5182657;2.862652;-0.3799198;-0.5556076;2.79836;-0.317497;0.2070069;2.834194;-0.2229482;-0.1979589;2.841422;-0.2207913;-0.5159929;2.821618;-0.1702599;-0.5530797;2.757057;9/6/2020 9:50:40 PM
Frame 274;-0.3791451;0.2619155;2.80645;-0.4162869;0.3319686;2.83552;-0.4621814;0.7080555;2.827893;-0.4279401;0.8708836;2.757036;-0.5329677;0.5891331;2.754786;-0.6345997;0.4210406;2.686514;-0.6307169;0.2126462;2.664829;-0.6250373;0.1189672;2.66056;-0.3101791;0.6365567;2.942953;-0.2052744;0.4680533;2.987808;-0.074226;0.3595086;2.865825;-0.02026376;0.3204412;2.810796;-0.4170439;0.1948712;2.766065;-0.4409478;-0.1809167;2.809851;-0.4312135;-0.5182208;2.862982;-0.3801377;-0.5555465;2.798743;-0.3172104;0.2065043;2.83567;-0.222784;-0.1976986;2.841173;-0.2205958;-0.5159798;2.821519;-0.1696435;-0.5530425;2.757029;9/6/2020 9:50:40 PM
Frame 275;-0.3794247;0.2616422;2.806968;-0.4166773;0.3306026;2.836645;-0.4634629;0.7071596;2.829598;-0.4305387;0.8706887;2.757623;-0.5332745;0.5894611;2.756495;-0.6359231;0.4219079;2.685879;-0.627299;0.1718421;2.658291;-0.6247365;0.1064387;2.674298;-0.3119752;0.636161;2.941272;-0.2063172;0.4676693;2.987905;-0.07460687;0.3584887;2.866933;-0.02186342;0.3196571;2.812868;-0.4190993;0.197204;2.764485;-0.441608;-0.1804753;2.809929;-0.4319523;-0.5183186;2.863543;-0.3806051;-0.5555665;2.799273;-0.3169875;0.2063161;2.837093;-0.2215878;-0.1965498;2.840032;-0.2197378;-0.5153902;2.821404;-0.1683931;-0.5523936;2.756906;9/6/2020 9:50:40 PM
Frame 276;-0.3798872;0.2623798;2.806968;-0.4169349;0.3304137;2.83703;-0.463862;0.7064616;2.830501;-0.4313087;0.870653;2.757808;-0.5336394;0.5898112;2.757074;-0.6361229;0.4220968;2.68576;-0.6260659;0.1525754;2.654651;-0.6258192;0.09756489;2.681025;-0.3124129;0.635865;2.940597;-0.2066945;0.4666636;2.98956;-0.0748032;0.3582119;2.867343;-0.02214571;0.3191557;2.813232;-0.4204051;0.1987764;2.763814;-0.4418429;-0.1803232;2.809985;-0.4322304;-0.5184519;2.863706;-0.3808227;-0.5556529;2.799396;-0.317025;0.2064634;2.837408;-0.2207372;-0.1957061;2.839323;-0.2191255;-0.5147979;2.821384;-0.167704;-0.5517517;2.756848;9/6/2020 9:50:40 PM
Frame 277;-0.3806917;0.2634292;2.806727;-0.4174819;0.3301997;2.83748;-0.463697;0.7027056;2.831806;-0.4352476;0.8681049;2.758885;-0.5347119;0.5705122;2.750844;-0.6098614;0.3918478;2.689413;-0.6239167;0.1174693;2.648807;-0.6277826;0.06294698;2.681649;-0.3128535;0.6354309;2.939788;-0.2072546;0.4645605;2.993979;-0.07534705;0.3579903;2.86817;-0.02321634;0.3186924;2.814195;-0.4224503;0.200132;2.762843;-0.4423008;-0.1799095;2.810091;-0.432633;-0.5186847;2.863934;-0.3810869;-0.5558035;2.799598;-0.3170938;0.2066198;2.837634;-0.2190091;-0.1942729;2.837768;-0.2180955;-0.5138513;2.821458;-0.1663606;-0.55066;2.757009;9/6/2020 9:50:40 PM
Frame 278;-0.3811278;0.2646935;2.806375;-0.4177301;0.3304331;2.837657;-0.4635307;0.701577;2.83226;-0.4365189;0.8678297;2.759587;-0.535083;0.571684;2.752657;-0.6248693;0.400324;2.702185;-0.6242632;0.1201333;2.649862;-0.627466;0.06183639;2.67816;-0.3129263;0.6353601;2.939681;-0.2074703;0.4638537;2.996643;-0.07582289;0.3580422;2.869035;-0.02381045;0.3185517;2.814699;-0.4233742;0.2015108;2.76209;-0.4425086;-0.1796272;2.8101;-0.4327944;-0.5188413;2.864061;-0.3812235;-0.5559186;2.79969;-0.3170962;0.2071659;2.837568;-0.2176927;-0.1925718;2.836559;-0.2174229;-0.5123314;2.821623;-0.1656965;-0.5491259;2.757132;9/6/2020 9:50:40 PM
Frame 279;-0.3814349;0.2657969;2.806178;-0.4179708;0.330756;2.837902;-0.463451;0.7009402;2.832668;-0.4373133;0.8677937;2.760118;-0.5353327;0.5736955;2.754535;-0.6317148;0.4069679;2.697376;-0.6247289;0.124904;2.652803;-0.6272281;0.06231239;2.675244;-0.3129569;0.6352943;2.93962;-0.2072778;0.4628933;2.999014;-0.07606228;0.3579553;2.86969;-0.02325373;0.3170038;2.813995;-0.4238132;0.2024803;2.76175;-0.4426877;-0.1793754;2.810098;-0.4328944;-0.519074;2.864209;-0.3813166;-0.5561013;2.799793;-0.3171022;0.2076986;2.837542;-0.2165129;-0.1908947;2.835435;-0.2168082;-0.510215;2.821889;-0.1651291;-0.5470054;2.757334;9/6/2020 9:50:40 PM
Frame 280;-0.3812005;0.2664739;2.805942;-0.4179219;0.3308427;2.838086;-0.4613529;0.6988206;2.832366;-0.4383178;0.8629603;2.76161;-0.5311533;0.5763888;2.757879;-0.634086;0.4129221;2.689968;-0.627147;0.1355481;2.657454;-0.6253193;0.07202872;2.66789;-0.3129812;0.6351684;2.93953;-0.2039442;0.4590595;3.002674;-0.07427286;0.3552618;2.871472;-0.01653889;0.3060232;2.810367;-0.4222824;0.2021992;2.760684;-0.4430692;-0.1788024;2.809954;-0.4330207;-0.5193076;2.86444;-0.4028856;-0.5730441;2.822018;-0.3165586;0.208048;2.838026;-0.2150131;-0.189541;2.83392;-0.2162721;-0.5075918;2.822163;-0.1643407;-0.5443149;2.757785;9/6/2020 9:50:40 PM
Frame 281;-0.3807791;0.2665232;2.806269;-0.417689;0.330835;2.838252;-0.4598844;0.6975272;2.831521;-0.4335474;0.8650982;2.764952;-0.5295864;0.5774781;2.758959;-0.6279488;0.4113725;2.689678;-0.6213732;0.1832909;2.67179;-0.6227772;0.09281692;2.662637;-0.3127779;0.6351331;2.939703;-0.2025935;0.4581105;3.004214;-0.06833818;0.3462457;2.8869;-0.01592436;0.3047135;2.811504;-0.4191892;0.2016048;2.763353;-0.443259;-0.1783617;2.809756;-0.4330662;-0.5196069;2.864568;-0.3917893;-0.5668507;2.812785;-0.3164014;0.2080145;2.83856;-0.2146965;-0.1895393;2.833511;-0.2162953;-0.5071028;2.822138;-0.1642737;-0.5438637;2.757828;9/6/2020 9:50:40 PM
Frame 282;-0.379825;0.26621;2.806959;-0.4166871;0.3307221;2.838375;-0.4578512;0.6957186;2.828251;-0.4275826;0.8673016;2.767313;-0.5285376;0.5789772;2.759799;-0.6061871;0.3805045;2.697722;-0.6155922;0.1906156;2.670556;-0.6210532;0.10183;2.659641;-0.3099665;0.6327444;2.938744;-0.2011137;0.4567362;3.004935;-0.06598052;0.3410825;2.890582;-0.01069596;0.2978209;2.814127;-0.4155899;0.2005227;2.768006;-0.4434763;-0.1777962;2.809427;-0.43312;-0.5203028;2.864768;-0.3836571;-0.5623945;2.805204;-0.315963;0.2077521;2.838856;-0.2146406;-0.1898329;2.833055;-0.2165931;-0.5069264;2.822399;-0.1646387;-0.543817;2.75811;9/6/2020 9:50:40 PM
Frame 283;-0.3793648;0.2657166;2.807261;-0.4157941;0.3304697;2.838335;-0.4565125;0.6951231;2.826986;-0.4254025;0.865531;2.769088;-0.5285818;0.5798066;2.759741;-0.6014966;0.3722803;2.699073;-0.6131799;0.1848121;2.667031;-0.6205534;0.1033692;2.659075;-0.3056449;0.6291171;2.935972;-0.1999329;0.4553604;3.005596;-0.0652798;0.3398246;2.89144;-0.005722752;0.2927312;2.816737;-0.4152123;0.1997041;2.769972;-0.4434666;-0.1776023;2.809217;-0.4331368;-0.5206034;2.864839;-0.382463;-0.5616194;2.80352;-0.3156164;0.2072717;2.838542;-0.2150401;-0.1903072;2.833061;-0.2196741;-0.511713;2.823801;-0.1687763;-0.5491476;2.759074;9/6/2020 9:50:40 PM
Frame 284;-0.378384;0.2648409;2.807681;-0.4130621;0.3301332;2.838038;-0.4511023;0.6954108;2.825612;-0.4123006;0.8642846;2.76152;-0.5294385;0.5821328;2.759244;-0.5993145;0.3703046;2.688243;-0.6081724;0.170148;2.660233;-0.6161878;0.1011255;2.659403;-0.2950338;0.6218812;2.931049;-0.1964898;0.4521056;3.00645;-0.06182719;0.3348677;2.894527;0.00911871;0.2714302;2.841423;-0.4153574;0.1984522;2.772357;-0.4421519;-0.1787861;2.80859;-0.4332202;-0.5207247;2.864867;-0.4134164;-0.5853196;2.836486;-0.3140197;0.2061881;2.837169;-0.2179402;-0.1927033;2.835;-0.2267548;-0.5188279;2.826817;-0.1779985;-0.5568691;2.761059;9/6/2020 9:50:41 PM
Frame 285;-0.3773507;0.2650188;2.807834;-0.4103257;0.3309981;2.837668;-0.4470476;0.6967266;2.824953;-0.4051596;0.864763;2.756883;-0.5296449;0.5833545;2.758677;-0.5987797;0.369122;2.687304;-0.6045346;0.1647073;2.656892;-0.6112784;0.09795333;2.659532;-0.2863058;0.6190263;2.929566;-0.1943142;0.4503548;3.008042;-0.0570549;0.3293481;2.901569;0.0188785;0.2552065;2.868628;-0.4153931;0.1982705;2.7728;-0.4401107;-0.1824212;2.808426;-0.4332733;-0.52069;2.864801;-0.4027182;-0.5712337;2.815983;-0.3122512;0.2061517;2.836625;-0.2199397;-0.1942062;2.836536;-0.2297036;-0.5210484;2.828093;-0.1817206;-0.5591838;2.761886;9/6/2020 9:50:41 PM
Frame 286;-0.3757586;0.2654397;2.807781;-0.4064538;0.3322995;2.836556;-0.4378905;0.6966394;2.820986;-0.3982245;0.8655819;2.754692;-0.5294654;0.5847095;2.75797;-0.5983738;0.3681295;2.686848;-0.6017603;0.1615466;2.65477;-0.6047876;0.09494101;2.658835;-0.2802618;0.6176629;2.928684;-0.1918646;0.448737;3.011438;-0.05383383;0.3243787;2.909771;0.02378776;0.243174;2.885789;-0.4153965;0.1981902;2.773038;-0.4365945;-0.1890446;2.80855;-0.4331516;-0.5201196;2.864269;-0.3938621;-0.5609533;2.802271;-0.3097966;0.2062835;2.835881;-0.2214546;-0.1953071;2.837712;-0.2318753;-0.5222335;2.829023;-0.1843467;-0.560434;2.762543;9/6/2020 9:50:41 PM
Frame 287;-0.3655666;0.2686446;2.806356;-0.3915514;0.3366913;2.831809;-0.4156041;0.6957165;2.813964;-0.3803025;0.8626703;2.754526;-0.5256301;0.5873585;2.755125;-0.595762;0.3650886;2.685021;-0.5876664;0.1569108;2.647329;-0.58137;0.08984441;2.651187;-0.2616003;0.6171699;2.935409;-0.1769144;0.4399241;3.017577;-0.0405687;0.2946679;2.939677;0.02111972;0.2204679;2.926845;-0.4124716;0.1990044;2.772514;-0.430895;-0.1980812;2.807516;-0.4328277;-0.51939;2.861874;-0.3864372;-0.5548397;2.791525;-0.2992968;0.2075237;2.833882;-0.2232744;-0.1968589;2.839168;-0.2356924;-0.5241145;2.830709;-0.1878992;-0.5622368;2.764083;9/6/2020 9:50:41 PM
Frame 288;-0.3602594;0.2699237;2.805029;-0.3838687;0.3383368;2.828511;-0.4031253;0.6940972;2.807818;-0.3749512;0.8621523;2.754453;-0.5230141;0.5885813;2.753724;-0.5926232;0.3637791;2.683609;-0.5763654;0.1582071;2.639023;-0.5643495;0.0913754;2.639748;-0.2556176;0.6175409;2.934988;-0.1676758;0.4352798;3.019351;-0.03392499;0.2768409;2.962285;0.02294573;0.2099998;2.944153;-0.410317;0.1995095;2.772079;-0.4292108;-0.2001076;2.807079;-0.4328538;-0.5193232;2.860145;-0.3853671;-0.5542487;2.789095;-0.2929892;0.2082864;2.831612;-0.2237513;-0.1974706;2.839597;-0.237772;-0.5258245;2.832145;-0.190216;-0.5641354;2.765472;9/6/2020 9:50:41 PM
Frame 289;-0.3424017;0.2718679;2.802178;-0.3670295;0.3404866;2.82481;-0.3858204;0.6992325;2.811291;-0.3499596;0.8711404;2.760643;-0.4994989;0.594045;2.752378;-0.5839761;0.3632657;2.683002;-0.5374194;0.1731339;2.59969;-0.5197411;0.111317;2.585956;-0.2436753;0.6184137;2.935871;-0.1539239;0.4241016;3.022858;-0.02613028;0.2543377;2.999326;0.02904424;0.1860997;2.983779;-0.3902421;0.2015338;2.765506;-0.4238605;-0.205813;2.804384;-0.4315194;-0.5201885;2.856033;-0.3829211;-0.5551861;2.785834;-0.2776923;0.2084253;2.82928;-0.2241211;-0.198301;2.840021;-0.2404096;-0.5286889;2.83436;-0.1925112;-0.5668771;2.767753;9/6/2020 9:50:41 PM
Frame 290;-0.3350693;0.2725835;2.801206;-0.3605932;0.3412303;2.824083;-0.3809847;0.7018091;2.81332;-0.3407454;0.8757761;2.763266;-0.4921694;0.5943137;2.751344;-0.5773538;0.3635405;2.683791;-0.5290147;0.1769717;2.588871;-0.5138455;0.1134418;2.578577;-0.2381799;0.6191925;2.935413;-0.1481514;0.418561;3.025618;-0.02395181;0.2490212;3.007375;0.03150366;0.1772696;2.99857;-0.3825889;0.2022046;2.763079;-0.421128;-0.2086343;2.802967;-0.4310517;-0.5205117;2.854657;-0.4053028;-0.5857167;2.823059;-0.2709108;0.2084787;2.829036;-0.2240153;-0.1984821;2.839992;-0.2409007;-0.5292827;2.835026;-0.1928705;-0.5674218;2.768465;9/6/2020 9:50:41 PM
Frame 291;-0.3195425;0.2703091;2.800575;-0.3457188;0.3399701;2.825107;-0.3721736;0.7076982;2.818121;-0.3258763;0.8841211;2.769888;-0.4774752;0.5948734;2.749659;-0.5233602;0.3825199;2.647632;-0.5159905;0.1851696;2.573995;-0.5033986;0.1191108;2.567382;-0.2179916;0.6102701;2.91865;-0.1336014;0.4123524;3.037673;-0.02143504;0.2429191;3.016784;0.03197592;0.165974;3.019526;-0.3656792;0.201146;2.762042;-0.4153668;-0.2125468;2.800009;-0.4285671;-0.5210791;2.852058;-0.4153495;-0.6000881;2.839388;-0.2580708;0.2067589;2.828512;-0.2194933;-0.2001313;2.838112;-0.2410736;-0.5296757;2.835526;-0.2167017;-0.6003354;2.817476;9/6/2020 9:50:41 PM
Frame 292;-0.3088782;0.2680837;2.800993;-0.3354486;0.3383811;2.827155;-0.3590565;0.7140877;2.82658;-0.3098151;0.8859185;2.777604;-0.4568302;0.5946404;2.744756;-0.5148965;0.3849925;2.64277;-0.5061679;0.1906202;2.565302;-0.4955806;0.1257292;2.561452;-0.2116714;0.6087328;2.911915;-0.1275859;0.4113762;3.043204;-0.0207163;0.2403387;3.022567;0.03102141;0.1618199;3.029361;-0.3520701;0.2002405;2.763293;-0.4026304;-0.2152582;2.785998;-0.4198849;-0.522923;2.840914;-0.3784256;-0.5759019;2.785793;-0.2506784;0.2058738;2.828046;-0.2140328;-0.2013488;2.836648;-0.2408322;-0.5296628;2.835551;-0.2191447;-0.603666;2.822262;9/6/2020 9:50:41 PM
Frame 293;-0.3005064;0.26761;2.801751;-0.3280454;0.3379607;2.828939;-0.350836;0.7168183;2.830819;-0.300139;0.8869267;2.780425;-0.4479596;0.5946935;2.742896;-0.5090266;0.385985;2.639194;-0.4967129;0.1937344;2.557959;-0.4863042;0.1283591;2.553167;-0.1938876;0.6132418;2.921364;-0.120902;0.4073537;3.051814;-0.01919544;0.2346376;3.029233;0.03096239;0.1560346;3.035835;-0.343435;0.2004134;2.764395;-0.3894971;-0.2102444;2.771628;-0.4119213;-0.524471;2.830156;-0.3520103;-0.5612451;2.750261;-0.2428723;0.205673;2.828082;-0.2072528;-0.2021752;2.835582;-0.2405232;-0.5295948;2.835522;-0.2203045;-0.6052874;2.824486;9/6/2020 9:50:41 PM
Frame 294;-0.2824497;0.2691056;2.804322;-0.3124486;0.3390121;2.833202;-0.3323761;0.7199004;2.836702;-0.2832237;0.8878579;2.785737;-0.4311271;0.5972275;2.738871;-0.4952771;0.3886814;2.632322;-0.4716746;0.2001398;2.546086;-0.4542344;0.1355775;2.534292;-0.1823467;0.6172178;2.928235;-0.1160853;0.4047557;3.057948;-0.01851875;0.2280677;3.040645;0.02924343;0.1485778;3.0576;-0.3247377;0.2034145;2.766353;-0.3511247;-0.2004821;2.722564;-0.4002847;-0.5259417;2.810027;-0.3381917;-0.5548599;2.731475;-0.225528;0.2067937;2.830248;-0.1939541;-0.2042983;2.837878;-0.2382066;-0.5291595;2.836754;-0.2204242;-0.6046858;2.823302;9/6/2020 9:50:41 PM
Frame 295;-0.2750974;0.2693726;2.804385;-0.3053341;0.3393133;2.834253;-0.3245391;0.7211151;2.836983;-0.2771382;0.8895191;2.787147;-0.4250605;0.599382;2.738809;-0.4867189;0.391995;2.62851;-0.4611529;0.2047344;2.541105;-0.4432013;0.1399451;2.529316;-0.1779288;0.6163727;2.927712;-0.1121152;0.4029944;3.058177;-0.01817706;0.222858;3.048967;0.02827611;0.1438606;3.064568;-0.3184963;0.2043647;2.766517;-0.3389353;-0.1999104;2.706815;-0.3949201;-0.5271268;2.796931;-0.3361056;-0.5558996;2.724881;-0.2170399;0.2065887;2.829764;-0.1885532;-0.2055757;2.840152;-0.2366148;-0.5293108;2.837979;-0.2199347;-0.6041347;2.822068;9/6/2020 9:50:41 PM
Frame 296;-0.2646604;0.2714588;2.80551;-0.2964266;0.3408309;2.836012;-0.3190545;0.7219357;2.837154;-0.2703198;0.8905404;2.786952;-0.4188727;0.601147;2.738334;-0.4754135;0.3998256;2.624022;-0.4493758;0.2080169;2.538938;-0.4306921;0.1445976;2.522208;-0.1742898;0.6158402;2.927168;-0.1092193;0.4025984;3.058632;-0.01842088;0.2205615;3.051799;0.02666551;0.1408066;3.066415;-0.3073632;0.207109;2.767196;-0.3104743;-0.1931556;2.676882;-0.3897331;-0.5247216;2.785194;-0.3342755;-0.5557294;2.719417;-0.2053858;0.208054;2.831312;-0.1795253;-0.2069065;2.844378;-0.2353363;-0.5291981;2.83914;-0.2194046;-0.6033972;2.821191;9/6/2020 9:50:41 PM
Frame 297;-0.2513515;0.2741379;2.806797;-0.2844573;0.3427043;2.838096;-0.3104426;0.72153;2.837102;-0.2612793;0.8924606;2.78861;-0.4081222;0.6030313;2.736886;-0.4570099;0.4069526;2.623518;-0.4290573;0.2132385;2.535434;-0.4129658;0.1525189;2.509165;-0.1694703;0.6154936;2.924171;-0.09427588;0.3999164;3.047889;-0.02365505;0.2101078;3.041176;0.02036981;0.1307501;3.056931;-0.2922888;0.2106024;2.767628;-0.2845295;-0.1795114;2.642591;-0.3591118;-0.5082493;2.737742;-0.3085029;-0.5463402;2.676352;-0.1923475;0.2103131;2.833409;-0.1648526;-0.207761;2.850857;-0.2335608;-0.5285638;2.840975;-0.2177984;-0.6014795;2.820101;9/6/2020 9:50:41 PM
